	gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
5487	Lancl2	32.2729019948813	0.76684739651472	0.480548672084076	1.59577466563169	0.110539111489413	0.30225034748727
5488	Nabp1	154.493960957358	0.910085774149061	0.570360466198174	1.59563263599839	0.110570836625372	0.302282013918807
5489	Zfp964	20.8862914824166	-0.829654171613511	0.520018736633179	-1.59543130500459	0.110615820217527	0.302294845781134
5490	5033406O09Rik	8.93510354505629	1.41379725178228	0.886126441450148	1.59548026743068	0.110604879162235	0.302294845781134
5491	Slc28a2	62.43658444973	1.19963376841017	0.752099773774479	1.59504604341216	0.110701939901895	0.30236500003055
5492	Vapb	717.233003853469	-0.565655168793674	0.354630347155038	-1.59505573432039	0.110699772989862	0.30236500003055
5494	Capn8	5.0065359751549	2.48336185258412	1.557490641014	1.59446341903367	0.110832277765622	0.302665907215819
5495	Capza2	1091.99392700731	0.460163090197083	0.288644999764358	1.59421812459162	0.110887188381433	0.302737738663971
5496	Gapdh	12.1253635110066	1.48572771949032	0.931978234606008	1.59416568362072	0.110898930390234	0.302737738663971
5497	Trim12a	111.851444969744	1.0880244631368	0.682729088643816	1.59364011470212	0.111016664263891	0.30294891142825
5498	Vps41	543.609246466207	-0.374291481670644	0.234861944914483	-1.59366593769344	0.111010877293565	0.30294891142825
5499	mt-Tp	224.843238702509	0.487592752629116	0.305986348526424	1.59351145885193	0.111045499778273	0.302972503576867
5500	Patl2	25.0312456878547	1.13067342910852	0.709757863504049	1.59304107393249	0.111150977036523	0.303150047511825
5501	Cep85	464.414423792962	-0.615056553996536	0.386068792395344	-1.59312683674961	0.111131740028036	0.303150047511825
5502	Lrriq3	15.9297818323417	-0.98581036846115	0.619122434770474	-1.59227046719219	0.111323945738135	0.303511469794051
5503	BC031181	295.554016515968	-0.441725686498785	0.277416967176013	-1.59228071374063	0.111321644427549	0.303511469794051
5504	Rgs5	960.071042796143	0.334494869463156	0.210092110165603	1.59213437001272	0.111354515873476	0.303539666702522
5505	Swsap1	51.1609652072766	-0.59805374990913	0.375676109401935	-1.59193979851744	0.11139823201003	0.303603681355341
5506	Psg16	8.37048831883116	-1.38786363914425	0.872191333482566	-1.59123759416716	0.111556115262046	0.303769136549522
5507	Arih1	632.010969028995	-0.406989313070488	0.25572663920643	-1.59150143424031	0.11149677290575	0.303769136549522
5508	Ddx42	397.909757045221	0.341099485946538	0.214363548303967	1.59121962966791	0.111560156705612	0.303769136549522
5509	1810013L24Rik	370.560926768333	-0.444478660498598	0.279312696881292	-1.59132995191945	0.111535339515551	0.303769136549522
5510	Eif4a2	1919.27394634564	-0.440321409911311	0.276676990404488	-1.5914637833366	0.111505239744053	0.303769136549522
5511	Actn1	839.999175629331	0.74022919908338	0.465230243646483	1.5911029198821	0.111586415525735	0.303785513675467
5512	Mavs	301.254293217745	-0.454899309799897	0.286216986177818	-1.58935119775624	0.111981125971928	0.304749506045475
5513	Ctsa	1138.84064423203	0.406232960865402	0.255584796915937	1.58942537180337	0.111964390251086	0.304749506045475
5514	Dctn4	336.90299808537	0.421114427853417	0.26502560957884	1.58895749177833	0.112069989986332	0.304936041656372
5515	Mrps22	160.933288489344	0.487792828938214	0.307029534722459	1.58874887843984	0.112117098979079	0.305008917200882
5516	Ccz1	477.018907967382	-0.344104086209336	0.21668843926637	-1.58801312785467	0.112283370606127	0.305295209153023
5517	Alms1	36.3090414281785	0.925725674511299	0.582926742375638	1.58806520136412	0.112271596169229	0.305295209153023
5518	Pde12	79.783413096698	0.566985462173473	0.357013127704283	1.58813617252504	0.112255550317418	0.305295209153023
5519	Tmem41a	69.6569674532601	-0.693198412534545	0.436674213220765	-1.58744984601161	0.112410797541238	0.305586309402865
5520	Trp53bp1	163.742164606513	0.444504553306497	0.280176681256268	1.5865151636225	0.112622495121517	0.305757363085337
5521	Smpd3	109.262068331708	-0.693533678899494	0.437167701167228	-1.58642479087036	0.112642980429822	0.305757363085337
5523	Pus7l	50.2440825032012	0.636204085239193	0.401045841583444	1.58636250341676	0.112657101192778	0.305757363085337
5524	Plcxd2	14.4547488454322	-0.947309620110788	0.596921105918882	-1.58699300580523	0.112514228715143	0.305757363085337
5526	Slc8a1	116.696544448939	0.826897821176395	0.521203058909987	1.58651759048713	0.112621945050733	0.305757363085337
5527	Smim3	86.2606483740906	-0.632471622282149	0.398589436037276	-1.58677467363435	0.11256368682831	0.305757363085337
5528	Chuk	370.599841411761	-0.423730850313776	0.267062797967537	-1.58663375632454	0.11259561749157	0.305757363085337
5529	Npas2	38.8101362141252	-0.716819628691089	0.452050989651253	-1.58570525250724	0.112806187113821	0.305829168628931
5530	Dnpep	675.976881539091	-0.618777984738401	0.390244296927737	-1.5856169830279	0.112826221346779	0.305829168628931
5531	Cutal	18.8932825888692	-0.915463125851429	0.577301158637261	-1.58576353460369	0.112792960555309	0.305829168628931
5532	Gm44511	8.400168072365	-1.2409633964939	0.782531801030777	-1.58583126571886	0.112777591169005	0.305829168628931
5533	Cbl	261.649962716546	0.676672008871158	0.426673573609627	1.58592434761441	0.112756471936002	0.305829168628931
5534	Atp6v1c2	4.57972738943706	-1.79801188925739	1.13374063112557	-1.58591113337125	0.112759469908971	0.305829168628931
5535	Slc39a6	119.879976802971	0.47476723481829	0.299330236946338	1.58609848327285	0.112716970888684	0.305829168628931
5536	Ubr2	487.257263147426	-0.581124802276178	0.366547671112639	-1.58540033963986	0.112875404070667	0.305907226563921
5537	Casp3	199.709851159517	0.557852440100176	0.352063536566107	1.58452205968631	0.11307496569654	0.306392729368415
5538	Ighv2-3	37.5954028125726	3.26496930592163	2.06066154813046	1.58442773335766	0.113096414924469	0.306395523082972
5539	Ubqln1	943.869447171737	-0.60557572551121	0.382412615720092	-1.58356628577981	0.113292451183095	0.306871213439263
5540	Slc9a9	185.97163712332	-0.460661122946543	0.290927368981429	-1.58342312227059	0.113325056269731	0.3069041318144
5541	Igkv16-104	57.3142212863221	3.27333039617134	2.0676757560837	1.58309656944047	0.113399455420498	0.307050203543845
5542	Lta	11.287721838114	2.16395654745753	1.36705786552872	1.5829297369359	0.113437480033855	0.307097749483678
5543	Gpr137c	10.2693686951194	-1.29036987578762	0.81537274878969	-1.58255212441549	0.113523582910472	0.307275412185163
5544	Mtfmt	57.7378301392374	0.59524854900265	0.376233641442156	1.58212473164542	0.113621098731818	0.307483896766396
5545	Mga	389.007009352718	0.423179794888966	0.267550995409324	1.5816790150287	0.113722865667338	0.307592884319408
5546	Fxr1	196.000279509678	0.449489476985819	0.284182300154848	1.581694133452	0.113719412622083	0.307592884319408
5547	Snip1	94.6127359082961	0.529233518949394	0.334570965815078	1.58182739395835	0.113688979517011	0.307592884319408
5548	Zfp438	34.9846032383721	-0.653630748488562	0.413317831922813	-1.58142402288278	0.113781118271159	0.307694983019825
5549	Hmga1b	24.9946365616193	1.03540441724678	0.65485903478108	1.58111037987422	0.113852801807038	0.307833359264218
5550	Sh3glb1	978.927173243793	-0.556180508163454	0.351808422803093	-1.58091868219638	0.113896632078698	0.307896390014942
5551	Creld2	1725.49593129702	-0.944381937839212	0.597408676250341	-1.58079715843208	0.113924424478663	0.307916050743302
5552	Pigbos1	60.8119672767578	-0.621400379744236	0.393227080049485	-1.58025835775612	0.114047712144022	0.30819376344916
5553	Map4k1	135.909104680358	1.37182493556125	0.868191657206317	1.58009458415615	0.114085207414163	0.308239579124402
5554	Pck2	1211.79061006823	-1.11900767684852	0.708485013756003	-1.57943732770881	0.114235781120836	0.308590842754144
5556	Rhoa	378.213024629984	0.369428182067151	0.233988336314065	1.57883161138124	0.114374685753802	0.308854873928658
5557	Fkbp1a	711.484220969592	0.411736140441702	0.260867333226529	1.57833537587539	0.11448858296252	0.309077726357491
5558	Gm8545	12.9878787215172	1.33186550268385	0.843864759833368	1.57829259625303	0.114498406025676	0.309077726357491
5559	Hmces	116.922319565282	0.582831622902201	0.36936213255531	1.57794091903811	0.114579183339492	0.309240148415902
5560	Wnt11	10.7736714812593	-1.17844553690712	0.74694946601362	-1.57767772858362	0.114639665318446	0.309292128329487
5561	Slc25a38	138.563597987969	-0.472631014285219	0.299561800356837	-1.57774126648399	0.114625061812951	0.309292128329487
5562	Arhgef10	105.20650656374	0.539944135173188	0.342286390142818	1.577463056442	0.114689016239042	0.309328006825506
5563	Igf2bp2	15.6864277063038	-0.974656755042383	0.617872257978999	-1.57744055094882	0.114694190988746	0.309328006825506
5564	Med1	264.34524885525	0.468450759437894	0.297012996367325	1.57720626762927	0.114748071305601	0.309362119657178
5565	Ankrd28	351.59674913011	-0.397448358363049	0.251989515456718	-1.57724164691017	0.1147399335265	0.309362119657178
5566	Ift43	50.3128043106699	0.61517043852361	0.390143482082877	1.57677999703948	0.114846155802538	0.309570938382054
5567	Cmas	380.60930020522	-0.466030241022482	0.295603782588277	-1.57653679848738	0.114902145124647	0.309666233789594
5568	Gm12389	16.3780150970269	-1.09678813457817	0.695752137293034	-1.57640641801755	0.114932170238191	0.309687087300081
5569	Isg20	196.341444706041	-0.487892591556553	0.309512890598533	-1.5763239799579	0.114951157954248	0.309687087300081
5570	Dcaf12	530.385862250444	-0.354846540675555	0.22514529104879	-1.57607800288685	0.115007827796859	0.309779671113337
5571	Gm11966	110.096621286422	-0.597176010526383	0.378919839904435	-1.57599562661325	0.115026811105126	0.309779671113337
5572	Tcf3	217.17390338031	0.547176875139108	0.347343603760793	1.57531870233009	0.115182899167541	0.31014437195552
5573	Ncf1	53.6968713310051	1.23570681595216	0.784517804729419	1.57511634344406	0.11522959226334	0.310158791301109
5574	Nsg2	28.2674604889042	2.06986597391097	1.3140417686441	1.57519039599995	0.115212503354718	0.310158791301109
5575	Tmem43	283.424614312636	0.523478750387675	0.332509697858627	1.57432626404251	0.115412040872973	0.310594168819912
5576	Ncoa3	278.974243896553	0.685969663599699	0.435849027036151	1.573869897713	0.115517530446324	0.310681023119811
5577	Cep135	62.997460331639	0.587227700124458	0.373069840070812	1.57404227587252	0.11547767614119	0.310681023119811
5578	Zbtb24	124.629088237165	-0.465857898314447	0.295970287942001	-1.57400224716387	0.115486929924927	0.310681023119811
5579	Spice1	71.1592013596107	0.563718426594178	0.358182907176208	1.57382838572154	0.11552712974867	0.310681023119811
5580	Zhx3	53.3060616590297	-0.728164048006059	0.462808822824036	-1.57335818181434	0.115635904277318	0.310917824688304
5581	Ankrd13b	74.3271228544528	0.780187757559269	0.496006274791517	1.57293928970395	0.11573287640361	0.311122813205404
5582	Syn3	15.1805609432485	-1.04558847683957	0.664929366858581	-1.57248052041887	0.115839153295332	0.311308444621035
5583	Myrf	596.536759984604	-0.554011998611708	0.352321365854123	-1.57246211074549	0.115843419616411	0.311308444621035
5584	Rp2	223.93569531816	-0.421676555579866	0.268182142713559	-1.57235135536318	0.115869089056621	0.31132167419582
5585	Slc4a2	223.964214579989	-0.398212556134902	0.25327556612752	-1.57225018671722	0.115892540514837	0.31132894073857
5586	Rhob	539.9272076615	0.447200648915273	0.284555448217639	1.57157647733118	0.116048805275659	0.311692924998484
5587	Gm9256	5.29203592711918	1.91186750253446	1.21710484311416	1.57083221987896	0.11622162588938	0.312101238027207
5588	Maged1	2092.13473260217	-0.488525872392922	0.31102919806432	-1.57067527882671	0.116258094257201	0.312143310506989
5589	Hbs1l	952.851605642583	-0.632432450070064	0.402698647500273	-1.57048565719266	0.116302168600706	0.312204171473225
5590	Gm12216	18.7117328460167	1.22203933685001	0.778215704178246	1.57030927323732	0.116343177854077	0.312204171473225
5591	Prrg1	39.6104976579104	0.763705058739828	0.486314184177535	1.57039437381705	0.116323390558963	0.312204171473225
5592	2210016L21Rik	202.03000318198	-0.422708517694805	0.269209355431391	-1.57018509634422	0.116372055784317	0.312225830341403
5593	S100a10	407.323788537339	0.765998089334179	0.48800417528032	1.56965478603574	0.11649544536549	0.312501010574641
5594	Atl2	435.67300461021	-0.385636687624434	0.245832469753757	-1.56869712129856	0.116718529697848	0.313043477505971
5595	Zfp763	42.9457187426323	0.69115770530065	0.440996836474047	1.56726227522797	0.117053399384124	0.313885509499314
5596	Nipal1	30.017537180297	1.06311230164491	0.678436944642361	1.56700237220326	0.117114137131402	0.313991598000855
5598	Cdk19	198.797710690442	0.697708708527448	0.445296344496253	1.56684131174879	0.117151788390942	0.313991598000855
5599	Plagl2	156.755003872109	0.599579821442932	0.382709169678666	1.56667221207779	0.117191329212043	0.314030908242127
5600	Dnlz	175.880008688259	-0.689375019953211	0.440108315293207	-1.56637581249502	0.117260662032789	0.314137926263295
5601	Macrod2	55.6071041876211	-0.628209429872465	0.401095757527077	-1.56623304555909	0.117294069095911	0.314137926263295
5602	Ubd	32.0711852193867	1.95434673401019	1.24778929770809	1.5662473925685	0.117290711598251	0.314137926263295
5603	Ankrd46	323.983853000356	-0.421594993729598	0.269200325819967	-1.5661013501579	0.117324892075178	0.314164405867258
5604	Gm14403	17.8439090218508	-1.04042703158761	0.664480584907233	-1.56577491535416	0.117401320737149	0.314165729619907
5605	Ccng2	175.459873472674	0.460197023541628	0.293948653803168	1.56556942033074	0.117449453630557	0.314165729619907
5606	Clec4e	9.04026982986727	1.85409467491333	1.18429913151671	1.56556280889848	0.117451002476855	0.314165729619907
5607	Scap	451.195712133375	-0.466741357528594	0.298092514584657	-1.56576007344204	0.117404796624513	0.314165729619907
5608	Prkar1a	1411.36892580906	0.443107390691208	0.283014670244718	1.56566933547318	0.117426048672568	0.314165729619907
5609	Cdkn1a	449.731283547399	0.699235531985015	0.446535418676202	1.5659128094653	0.117369030619515	0.314165729619907
5610	B330016D10Rik	10.1373155258419	-1.10028629941211	0.702964078194621	-1.56520985003659	0.117533712681358	0.314330937889227
5612	Epha5	16.4020271903556	1.38989867738178	0.888612508819748	1.56412234082529	0.117788840318235	0.314788840216463
5613	Map3k9	52.1464488485166	-0.71465319546199	0.456898399829133	-1.56414028967764	0.117784626026941	0.314788840216463
5614	Ocrl	148.633609167446	-0.524087441097359	0.33506728831761	-1.56412595132407	0.117787992583578	0.314788840216463
5615	C1s1	258.820698393115	0.833432884664894	0.533144797079466	1.56323927238977	0.117996326047538	0.31528719171463
5616	Zfp90	58.1868739206499	0.633415400508431	0.405289689342088	1.5628707494056	0.118082998946763	0.31546261032493
5617	Slc25a36	387.380393157521	-0.495728499029549	0.317368377757961	-1.56199714203289	0.118288662134606	0.315955796367372
5618	Uck2	1141.33784307014	-0.587233139828662	0.376138422634392	-1.56121551134236	0.118472910358328	0.316391616450806
5619	Scnm1	115.630499700104	0.517763217116724	0.33169067914587	1.56098211276243	0.118527971351399	0.316482337740052
5620	Prr3	48.090765966478	0.645813667720043	0.413813936578297	1.56063779064592	0.118609236919172	0.316642983314196
5621	Ttl	108.840319813783	-0.475508783750715	0.304754430950155	-1.56030146064878	0.118688658389604	0.316685990006115
5622	1810062G17Rik	36.831710418885	-1.0277883907734	0.658660286756217	-1.56042259027802	0.118660049854282	0.316685990006115
5623	Tbl2	310.471797119921	0.463832335806329	0.297270737029927	1.56030270735876	0.118688363912665	0.316685990006115
5624	Gm5873	9.66035065407721	1.30386637996685	0.835780911705346	1.56005762001241	0.118746265351931	0.316691524183748
5625	Psmg4	41.1180244107263	0.724019882714796	0.464081691443612	1.56011300610157	0.118733178552836	0.316691524183748
5626	Poll	182.705338170102	-0.499709537272055	0.320321555702626	-1.5600246951097	0.118754045487268	0.316691524183748
5627	Igkv8-19	11.049262240285	2.2082109340874	1.41594627315842	1.55953017141091	0.118870949233681	0.316946955259526
5628	Lrpap1	610.662006316185	-0.429949516867849	0.275726051703424	-1.55933584879499	0.118916911131255	0.316956868283413
5629	Fmr1	337.828693615979	0.416874350497138	0.267338329953399	1.5593512182477	0.118913275384702	0.316956868283413
5630	Lfng	522.028092565012	-0.527305667770868	0.338278100033923	-1.55879339430483	0.11904528817787	0.317186362641535
5631	Rps7	96.1405563581496	0.540288068761115	0.346587419276168	1.55887963241563	0.119024871845013	0.317186362641535
5632	Peak1	184.944684844929	0.582950741153603	0.374019881718361	1.5586089661206	0.119088959607634	0.317246392308212
5633	Nkapd1	106.538197119837	0.530094080913251	0.340218478663668	1.55809902799927	0.119209775092152	0.317511871677818
5634	Emp3	184.437336849344	0.947953732842173	0.608448396258081	1.55798542435485	0.119236703356272	0.317527235237661
5635	Slc1a2	31.380877617543	-0.805869926500125	0.517311480019671	-1.557804065105	0.119279702082878	0.317585381379643
5636	Adck2	74.2472048661409	-0.653098803760025	0.419389807011568	-1.55725960154775	0.119408862731838	0.317647472815805
5637	Nr1h2	309.65369079824	-0.377010651203121	0.242096797435236	-1.55727236046555	0.119405834737572	0.317647472815805
5638	Smg1	535.668174984135	0.425948688822061	0.273492313627775	1.55744299783789	0.119365344218333	0.317647472815805
5639	Tma16	47.2638589826004	0.759448071505621	0.487633496360747	1.55741571728245	0.119371816895075	0.317647472815805
5640	Ccdc71l	138.575494494214	-0.456542018696655	0.293132765346003	-1.5574581645889	0.119361745822696	0.317647472815805
5641	Adamts6	219.157786898022	-0.46232482144112	0.296910229671837	-1.55711988082091	0.119442025716215	0.317679375735116
5642	Fbxo7	171.28637172296	-0.44765102952672	0.287537353053484	-1.55684478824375	0.119507340560969	0.317796766340228
5643	Mir6236	275.19652894772	-0.776521213851753	0.498818016672743	-1.5567224677075	0.11953639194025	0.317817699761764
5644	Gm4617	54.7825463466865	0.664976819204379	0.427215732760198	1.55653635438009	0.119580604851805	0.317878929389935
5645	Ighv5-12	56.6582543548518	4.17629229320671	2.68332282708606	1.55638831490951	0.11961578211987	0.317916122297337
5646	Abl1	331.786195003104	0.37376928117702	0.240182739127111	1.5561871037669	0.119663607083274	0.31798691126113
5647	Sec16a	726.220933087906	-0.695440402777023	0.447021600099383	-1.55571990843935	0.119774710387166	0.318225797462785
5648	Kcnn4	125.855468233026	0.9890905968535	0.635948241226563	1.55530046744972	0.119874526091902	0.318434614716779
5649	Sumf1	275.70952822209	-0.427253249391667	0.274755185199122	-1.55503252498047	0.119938323306217	0.318434975147398
5650	Calr3	17.6472615711772	-0.886975414188271	0.570358806473654	-1.55511829417022	0.119917898733289	0.318434975147398
5651	Sesn3	339.144509586736	0.406588235994111	0.261453414044423	1.55510777122623	0.119920404458982	0.318434975147398
5652	Ighv1-82	24.4233785145765	1.96671260257654	1.26514853417121	1.5545309894106	0.12005781060003	0.318647919666209
5653	Ecd	264.617294311369	0.408438712714557	0.262743058456161	1.55451761547758	0.120060998120268	0.318647919666209
5654	Ugt2b34	457.683595950344	-0.620999160697364	0.39952966901633	-1.55432552037076	0.120106789050494	0.31871308160773
5655	Stau2	122.3000405383	-0.625218310220796	0.402467674638459	-1.55346217750888	0.12031275843674	0.319149958614977
5656	Igkv6-23	24.7567512461453	4.82176460281128	3.10389291906409	1.55345713545594	0.120313962140805	0.319149958614977
5657	Car13	37.3913256335717	0.97629939047531	0.628639316567698	1.55303584224703	0.12041457201237	0.319360386641503
5658	Fbxw2	363.159919897203	-0.33656041004827	0.216800211599755	-1.55239890018931	0.120566806458909	0.3196946778041
5659	Lyz1	136.395461428699	1.16165409794336	0.74832923170017	1.55233024280521	0.120583225134693	0.3196946778041
5660	Atg16l2	70.8249636622923	0.557036316212441	0.35888625947987	1.55212494627057	0.120632330035451	0.319711894120801
5661	Cnpy2	1252.58528526476	-0.542765193959323	0.349680582000354	-1.5521742467209	0.120620536427591	0.319711894120801
5662	Zc3hav1	469.761395486389	0.621828992034673	0.400701221963726	1.55185199832249	0.120697640720516	0.319822035023529
5663	Sdf2	349.489091931955	-0.483399475619982	0.311514268172667	-1.55177314495284	0.120716513819357	0.319822035023529
5664	2300009A05Rik	53.3654535643915	-0.639123785848237	0.412059510986513	-1.55104728518002	0.120890352665128	0.320193393923604
5665	Hspa1b	12.2299599803777	1.11731716469002	0.720380511621509	1.55100970482259	0.120899358254774	0.320193393923604
5666	Fnbp1	303.191552283751	0.933178592675614	0.601700217297327	1.55090286798831	0.120924963025848	0.320204692988508
5667	Ripply3	21.2551792318448	-0.846373553538089	0.545796883292714	-1.55071159152108	0.12097081539969	0.32026402401584
5668	Ppp1ca	1336.40831467548	0.416520254544327	0.268613332122548	1.55063135270702	0.120990054121404	0.32026402401584
5669	Amot	52.7742119726407	0.617144431648138	0.398059371953552	1.55038287032255	0.121049647499085	0.32036525756107
5670	4933427G23Rik	35.7259735108693	-0.91948947075532	0.593189999608153	-1.55007581274585	0.121123320649483	0.320503711808524
5671	4930430F08Rik	13.4676185745955	1.12866660283331	0.728318653453985	1.54968789757164	0.121216444326143	0.320637046282055
5672	Smoc1	480.934559308524	0.721470951274951	0.465537774754132	1.54975813005934	0.12119958002668	0.320637046282055
5674	Trp53inp1	1244.32641006355	0.472777079618162	0.305221084716894	1.54896598987152	0.12138989599242	0.320982692381014
5675	Arih2	246.571598031205	-0.410414628120828	0.265004381646911	-1.5487088385869	0.121451728210153	0.321089611261726
5676	Romo1	193.781498560692	-0.513519006752482	0.331659400181191	-1.5483324352391	0.121542279087745	0.321272404437326
5677	Prep	364.385912410378	0.601932590501166	0.388792736830266	1.54820945321299	0.121571876158794	0.321294042557038
5678	Stk40	273.388969586027	-0.451365211312463	0.29158352695716	-1.54797911947467	0.12162732384493	0.321383979858605
5679	Arhgap30	285.305671935713	1.29178460281226	0.835050390255149	1.54695407353507	0.121874320546964	0.321979939106996
5680	Mreg	20.1899243354637	1.39961528435023	0.904819026198521	1.54684555013231	0.121900493458825	0.321992396557495
5681	Gm20458	4.76877720632716	-1.50912863877729	0.975722944526397	-1.54667741211088	0.121941052483298	0.322031934968301
5682	Wdr70	116.069557804649	0.459624904616954	0.297183011218949	1.54660558398584	0.121958382408693	0.322031934968301
5683	Ubqln2	330.884977020388	-0.56534226478241	0.365558497338314	-1.54651654632228	0.121979867140837	0.322031999703625
5684	Hpgd	148.21992321095	0.576030542821815	0.372581559936101	1.54605220645006	0.12209196001271	0.322271231653601
5685	Tmem60	97.1001128796124	-0.554788937484434	0.359116895176578	-1.5448700546702	0.122377698003339	0.322968648652498
5686	Tulp2	5.27454119385623	-1.60471154301088	1.03893361790725	-1.54457562576836	0.122448945656454	0.323099855551389
5687	Vdac1	889.191654349534	0.376682884450212	0.243940615656918	1.54415812814044	0.12255002977173	0.323309730442085
5688	Gm5466	12.3800283406427	-1.18808508356141	0.769456592490657	-1.54405731935533	0.122574447265236	0.323317306321344
5689	Gpam	706.926205170622	-0.463413325590116	0.300231755882015	-1.54351868685146	0.122704977057273	0.323604725082853
5690	Exd2	162.694092032339	-0.495901610092527	0.321368246756835	-1.54309461216856	0.122807821803113	0.323819043046479
5691	Gm12715	15.9584278767216	1.05370840926497	0.682975940595192	1.54281922192852	0.122874644298039	0.323881417940693
5692	Lims2	55.5257202024218	-0.600279808805492	0.389067579833173	-1.54286771738443	0.122862874982547	0.323881417940693
5693	Tbc1d22a	207.092197131085	0.470396417713692	0.304939383837889	1.5425899134228	0.122930306885518	0.323971230264152
5694	Eif4g1	3357.15731784614	-0.640732244992189	0.415417623168293	-1.5423809902562	0.12298103825901	0.324048017579404
5695	Ube2i	172.213224957331	0.462170569299391	0.299716168638113	1.5420274835337	0.123066915101218	0.324217367979087
5696	Rftn1	190.192072698068	1.22111376381068	0.792113388954616	1.54158960173901	0.123173353975088	0.324440819685829
5697	Gm9358	4.97341568608569	1.85293838710477	1.20210534293866	1.54141099030064	0.123216790895442	0.324441334300228
5698	Gm6201	44.3121023042963	1.62035176366904	1.05115289091981	1.54149960264215	0.123195239564508	0.324441334300228
5699	Ttll10	28.7035578833717	-0.961568176070577	0.624097650440713	-1.54073353006786	0.12338165271604	0.324818435202964
5700	Gm47344	4.90282316174708	-1.49816967832491	0.972495331810824	-1.54054176849905	0.123428349684039	0.324827396590441
5701	Vwa8	416.448421213174	-0.474551204314251	0.308032017953175	-1.54059051220574	0.123416478514571	0.324827396590441
5702	Scfd1	653.422160199887	-0.439577718172716	0.285461268862832	-1.53988567319071	0.123588223616817	0.325191107065396
5703	Col15a1	1087.26079775387	0.464896321305527	0.301926142656477	1.539768359292	0.123616827093287	0.325209345610424
5704	Slc2a9	24.7722267401431	1.08857200332576	0.707212645368416	1.53924284365515	0.12374502174953	0.325438162360525
5705	Kat6b	148.903414801826	-0.581310082203455	0.377661927493663	-1.53923400767796	0.123747178090707	0.325438162360525
5706	Tdrd5	7.27112622888724	1.89512614745882	1.23156492252187	1.53879516443046	0.123854310762792	0.325580131007879
5707	Hpse	104.536744750177	1.38380485284551	0.899358634446945	1.53865743858286	0.123887948024456	0.325580131007879
5708	Hmgn3	65.2012440416616	0.878842304092245	0.571108559168043	1.53883581323399	0.123844384326853	0.325580131007879
5709	Gpihbp1	70.6550806496267	-0.602390545552695	0.391499474686797	-1.53867523330552	0.123883601556573	0.325580131007879
5710	Igsf9	33.8189549505903	0.928194208857225	0.603304504230653	1.53851695511685	0.123922266133301	0.325589691445428
5711	Ints14	167.778077563312	0.516053460489522	0.335434012977185	1.53846491567515	0.123934980510215	0.325589691445428
5712	Rad9a	89.3346114954307	0.698750469677311	0.454383519635332	1.53779888460325	0.124097796411974	0.325960359348517
5713	Cuedc1	123.022666360638	-0.651769940494483	0.423945138257825	-1.53739218044318	0.124197300097867	0.32615521103508
5714	Cybc1	238.554500860971	0.667995867240804	0.434520285169011	1.53731802643225	0.124215449224676	0.32615521103508
5715	Camk1	233.191301954809	-0.511342394019509	0.33277600284472	-1.53659635805563	0.124392184977071	0.326562128720422
5716	Nfrkb	130.326034768296	0.542465710115723	0.353099990912664	1.53629488551841	0.124466073314729	0.326698949826977
5717	Sik3	303.840022295346	-0.466132042021448	0.303474318893588	-1.53598513284709	0.124542026694916	0.326783992408447
5718	Wdfy2	245.256618357769	-0.351899852177533	0.229098587956737	-1.53601929770071	0.124533647476113	0.326783992408447
5719	Gm16156	16.8354995724506	-0.848082214602557	0.552178963166698	-1.53588287706377	0.124567108416775	0.326792662395477
5720	Tcf24	20.0800713772004	-0.930539795320079	0.605934246772355	-1.53571084697194	0.124609313558791	0.32684624353491
5721	Gm10619	5.93281409802233	-1.62977392833128	1.0614291468515	-1.53545239752051	0.124672741426647	0.326898332666129
5722	Tns2	218.920488293891	-0.406764078224554	0.264914074782859	-1.53545665158775	0.124671697202809	0.326898332666129
5723	Pnkd	155.886926669289	-0.487948169541861	0.317829800626017	-1.53524989972862	0.124722455400474	0.326942296718256
5724	Rbm5	642.904903805052	0.369339235406308	0.240579496718888	1.53520661753596	0.124733083347462	0.326942296718256
5725	Satb1	112.565916230211	1.17042677807829	0.76250952161632	1.53496677077198	0.124791990546465	0.327039575644473
5726	Slamf8	56.9525762859801	2.48160357445216	1.61684172245616	1.53484632415493	0.124821580835553	0.32706000384465
5727	Cchcr1	63.7668285002811	0.556821872600767	0.362820377077353	1.53470396863088	0.12485656057051	0.327094543980634
5728	Pard3	286.122276434736	-0.590466466621352	0.384823071452956	-1.53438426753354	0.124935145686414	0.32724328786356
5729	Acot13	189.353836875039	-0.489526670254142	0.319076545673549	-1.53419822576048	0.124980894006399	0.327305985246078
5730	Pik3cd	225.15604074631	1.2382258257962	0.807194661370655	1.53398663922484	0.125032939745025	0.327385149854099
5731	Lcorl	154.475118177544	-0.526448668182009	0.343264409824555	-1.53365351348566	0.1251149157559	0.327542642329559
5732	Szrd1	459.17281500929	0.376175295338054	0.245381028480037	1.53302517993423	0.125269650922314	0.327866465711236
5733	Tasor2	250.517013088832	0.433762287389595	0.282954793213464	1.53297380992716	0.125282308036001	0.327866465711236
5734	Extl2	116.612651523886	0.493584194568632	0.322038873674009	1.53268513498862	0.125353453518588	0.32799545309502
5735	Gm5809	157.813231377235	-0.640672881980666	0.418197704513725	-1.53198564952821	0.125525976043278	0.328389608874725
5736	Bicd1	132.082569205389	-0.482829465306231	0.315198203755462	-1.53182809912464	0.12556486011668	0.328434075459456
